word	Stance_favor	Stance_against
janta	2.814932661965308e-11	1.433563283272793e-14
sab	-9.47562722730666e-11	-1.0515053454687728e-13
dekh	-4.036443401744805e-10	-4.733821163836402e-14
aur	-7.717320532618643e-11	-2.882129552920533e-15
samajh	2.7869899096866213e-11	-9.017512756469281e-14
rahi	2.73002974393588e-11	-8.164476039684843e-12
hai	-2.176195335046316e-11	-5.59059092422598e-12
aur	2.0680571838349593e-11	1.7655774981134922e-15
jawab	3.3549326511339572e-12	-1.555880939493534e-16
degi.	1.3806540979932613e-11	-9.781233575910722e-14
aj	-4.3237432123532926e-07	-8.185391919823815e-09
jab	-2.880252907289105e-07	9.217845375886213e-10
notebandi	-1.719957936074934e-07	9.97024796056678e-10
ka	9.60049888476533e-08	1.0442602338400775e-09
asar	-1.9921799321309663e-07	-1.0166867348004871e-08
dhire	-5.693711102594534e-08	-1.5288857957429514e-09
dhire	-2.4279088961520756e-08	-7.350237751779787e-09
kam	6.60633503457575e-08	-3.111442214986937e-10
ho	-5.82777329327655e-06	-3.4404056492576274e-08
rha	9.714405990735031e-08	1.1207678118907438e-09
hai,position	-0.0044214907102286816	-1.1318576980556827e-05
sudhr	-6.747205816282076e-08	4.679698295539936e-10
rhi	-8.77638370866407e-08	-1.56646040583297e-09
hai	-4.838196673517814e-06	-1.662336757135563e-07
tab	-8.287689752251026e-07	1.0512493098246978e-09
ye	5.310204898023585e-08	-8.221058278579108e-10
beiman	-7.776443453622051e-07	-4.276964205018885e-07
neta	6.531824681133003e-08	-7.638772947515804e-10
kah	6.426162713069061e-08	-1.2213107192238226e-09
rhe	-1.1143981737404829e-08	-1.68533398348103e-09
ki	8.125664407998556e-08	-5.117660739628604e-10
notebandi	9.358350894217438e-08	-1.640114355438982e-08
vapas	9.796509914394846e-08	9.344141016498497e-10
li	8.841681164994952e-09	1.8808066215569852e-11
jay	9.817024704261712e-08	1.0870091493586642e-09
notebandi	-2.1868796466151252e-05	-0.004312640056014061
wapas	-7.131931488402188e-05	-0.09555262327194214
lene	1.255186361959204e-06	1.8795853975461796e-05
se	4.2601905079209246e-06	2.817824497469701e-05
sarkar	6.122233116911957e-06	2.8668133381870575e-05
ki	-1.1304729014227632e-05	-0.00011418361100368202
aur	-7.304157406906597e-06	-0.0006836924585513771
pratisatha	-2.3580359993502498e-06	2.2490439732791856e-06
hi	-0.0001632593193789944	-0.004202936310321093
badhegi.	4.430826265888754e-06	2.615361700009089e-05
aap	0.009021461009979248	-0.014127546921372414
aise	0.49220576882362366	-0.0036367219872772694
krandan	0.35594576597213745	0.004689243622124195
kar	0.3798379600048065	0.003221112536266446
rahe	-0.4409499168395996	0.005780498497188091
hai	0.5450091361999512	0.006279719993472099
jaise	0.5525504350662231	0.00593746779486537
notebandi	0.5539500117301941	0.006344369612634182
koi	0.5538278818130493	0.005803223699331284
rastriya	0.5497803688049316	-0.0033976235426962376
aapda	0.5481436848640442	0.004376010037958622
ho	0.43871253728866577	-0.009328696876764297
..sharm	0.3810267150402069	0.006060753483325243
karo	0.40970730781555176	-0.04344392567873001
.	0.537468671798706	0.0011283326894044876
notebandi	-9.043794307217468e-06	0.00044530630111694336
kahi	-0.00025366031331941485	0.0004094243049621582
kuposan	-1.1586086657189298e-05	0.0018442273139953613
ko	-9.771381155587733e-05	0.00010597705841064453
aur	-2.467447757226182e-08	1.0848045349121094e-05
badha	-4.6619520617241506e-06	0.00013530254364013672
n	-9.847791488937219e-07	1.1801719665527344e-05
de.	-1.8693415881898545e-07	1.3113021850585938e-06
notebandi	0.027493059635162354	-4.7201754682646424e-07
faisla	0.005462944507598877	-6.501184088847367e-07
acha	0.6517899036407471	-9.662379625297035e-07
h	0.790696918964386	-1.5432652844538097e-06
par	0.07935738563537598	-2.5978486064559547e-06
janta	-0.02047210931777954	-9.369260567382298e-08
pis	-0.02496272325515747	1.1657998300051986e-07
rahi	-0.024986684322357178	1.2144404593072977e-07
h	-0.020813405513763428	1.1631776430931495e-07
ye	-0.024498164653778076	1.1642705999292957e-07
kadwa	0.13729286193847656	-1.4310251117422013e-07
sach	-0.02394026517868042	1.1984664638475806e-07
h	0.49550873041152954	-2.419391194052878e-07
ise	-0.024893343448638916	4.783889551163156e-08
bachaya	-0.021657109260559082	-4.610326698184508e-08
ja	0.04926389455795288	-5.399418569140835e-06
sakta	0.1388404369354248	7.865512685611975e-08
tha	0.010274052619934082	1.134415157366675e-07
or	-0.014150023460388184	1.0448184184497222e-07
abhi	0.06140875816345215	9.079276708234829e-08
v	0.013433456420898438	1.1986084302861855e-07
upaye	-0.0039321184158325195	9.650852206277705e-08
h.	0.021559298038482666	5.549289028294879e-08
pls	0.008967757225036621	8.535651829788549e-08
do	0.04860907793045044	-5.378242349252105e-07
something	0.024503886699676514	6.460361134941195e-09
media	-2.47762436629273e-05	3.165362194579302e-09
ka	-7.006226496741874e-07	3.6405505277059547e-09
kaam	-1.3526848761102883e-06	-7.3166601666230235e-09
desh	-7.271197682712227e-05	-2.1823085560868094e-08
aur	-0.00030720094218850136	-1.481633489675005e-06
janta	3.119868949852389e-07	2.5179125451302298e-09
ki	-2.0365240516184713e-07	1.3900129935962013e-09
bhalai	-0.000348904199199751	-9.384169243276119e-05
karna	-1.2793920177500695e-05	-2.517370774057781e-07
hota	-4.1716037230798975e-05	-2.905120766172331e-07
hai	-4.38563483839971e-06	-2.3093064100976335e-06
lekin	3.9683709474047646e-07	-5.215390075363757e-08
notebandi	6.689330120934756e-07	-1.1266411092947237e-07
par	-1.4666832157672616e-06	-1.1039513765354059e-06
humara	6.773677228011366e-07	-8.375041993247123e-09
media	-5.1272058044560254e-05	2.607406512922239e-09
bahut	2.8246890337868535e-07	3.4006064630887067e-09
hi	6.185053393892304e-07	-8.934940787241885e-09
neeche	-7.751522161925095e-07	-1.8785550892630454e-10
darje	-5.176437298359815e-06	2.8937399143558196e-09
ki	-9.243751719623106e-08	-9.445670912100468e-10
reporting	3.818642539954453e-07	3.782072433011763e-09
kar	3.980946132742247e-07	-2.6083853299496695e-07
raha	5.070746738056187e-07	-2.0423385649337433e-08
hai.	-5.6743806453596335e-06	-1.1338779870584403e-07
notebandi	0.0007126424461603165	2.2488211470772512e-06
par	0.0009049319778569043	-4.354982957011089e-05
rajyasabha	-0.0023727912921458483	-3.861623554257676e-05
me	-0.002170138992369175	-4.9046666390495375e-05
jamkar	-0.022090928629040718	-0.00021361593098845333
bahas	-0.8961197733879089	-6.326000584522262e-05
din	1.1920928955078125e-07	3.9192349365890777e-10
baad	1.1920928955078125e-07	6.678109176760927e-10
bhi	2.384185791015625e-07	-1.3064720860711532e-08
notebandi	0.0	-1.3254159991760162e-09
chalu	0.0	7.034688387363985e-10
rahegi...bharat	0.0	-4.5332733122904756e-08
ki	1.1920928955078125e-07	-1.84193327257276e-10
janta	3.5762786865234375e-07	-2.5546940563003773e-08
mr	0.0004597902297973633	-0.00012208153202664107
prime	0.0	8.483894697874916e-10
minister	0.005109548568725586	-0.0044547016732394695
ke	3.5762786865234375e-07	-2.681313162611332e-07
sath	0.025323927402496338	-0.001315913163125515
hai.	6.16312026977539e-05	-3.5893346961302086e-08
suna	2.9721476835220528e-08	-0.4630982279777527
hai	-1.2199688370628792e-08	0.009367909282445908
"""notebandi"""	-1.3887681689084275e-06	0.05361646041274071
ke	-2.986788061321022e-08	-0.21661706268787384
baad	-1.2693953976850025e-06	0.03575291484594345
mamta	4.221180915919831e-08	0.013220299035310745
didi	2.242790131390393e-08	-0.07322503626346588
ne	-1.0974511610584159e-07	0.04753566160798073
apna	-1.0215107977273874e-06	-0.10170938074588776
naam	3.956283833872476e-08	0.039275798946619034
badal	-1.585216224953001e-08	-0.05910252034664154
kar	3.840263218535256e-08	0.02446429617702961
"""dukhta"	-3.5674997889145743e-07	-0.4789174199104309
didi	2.7923210410563115e-08	0.04591578245162964
"""rakh"	3.5830144184956225e-08	0.04591719061136246
liya	4.0983024973684223e-08	0.037370555102825165
hai.	4.4276788457864313e-08	-0.380215048789978
in	-1.8145613012165995e-08	1.5508510031736478e-09
azamgarh	5.057789280726865e-07	-7.381957267682537e-10
hitting	-2.731169297476299e-05	-6.238290950477676e-08
out	-1.8003831883106614e-06	8.253189243134784e-10
at	4.143900014241808e-07	-1.2133399174274473e-08
:	-1.7609665974305244e-06	4.9047019778925005e-09
jab	-3.2528356541661196e-07	-7.064375751042462e-08
se	-4.227166300552199e-06	-4.2292936086596455e-07
notebandi	-2.7527100883162348e-06	-1.0112822934615906e-07
hui	-2.8414825692379964e-07	-0.00023199156566988677
tab	7.964702604112972e-07	-3.2195771382248495e-08
se	-2.8510667107184418e-05	-1.2078913869117969e-06
bahenji	7.796884915478586e-07	4.771175898810043e-09
ke	2.7433202376414556e-07	4.064858671881666e-09
chehre	7.573407287964073e-07	4.948233822688053e-09
ka	-1.0025250958278775e-06	1.1647571795947442e-11
rang	-1.0256081850457122e-07	-6.492810911140623e-08
ud	4.976146783519653e-08	-8.59630233662756e-09
gaya	7.403237418657227e-07	5.370137223792426e-09
hai.	6.89323314873036e-07	5.329109598051218e-09
bahot	-3.7681791127397446e-06	-2.413825313851703e-06
problem	-4.256949068803806e-07	-0.0002866300055757165
ho	-5.812235031044111e-06	8.611547855252866e-06
rahi	1.1972604170296108e-06	4.09199901696411e-06
hai	-3.4911998227471486e-05	-0.0009097816073335707
notebandi	-1.2237356713740155e-05	-0.0029448738787323236
se	-2.5950014332920546e-06	-6.363679858623073e-05
sayad	-1.5454650110768853e-06	-0.00019596170750446618
maine	-9.670651834881028e-09	-1.4538270587394209e-10
socha	-6.663845031340543e-09	-5.097085531424739e-10
tha	-3.378984911250882e-05	-6.194149082539013e-10
ki	-6.651522710399149e-08	-4.509259077245531e-10
se	2.5962094696296845e-09	3.833579287348954e-11
aur	-4.264904429618355e-09	3.2631626567525274e-11
ki	-2.6368782712893335e-09	-3.2802432992085073e-10
nind	-3.1645046583150815e-09	-2.1016074991386802e-10
hram	-8.775884197120831e-08	-1.5297604849529023e-10
hogi	-2.669003684729887e-09	-1.22485382947346e-10
pr	4.5598058662221774e-10	9.371432796445589e-11
k	2.2022952350653213e-09	9.404214906805208e-11
ki	1.182709707947538e-09	-1.8354684439003677e-10
nind	1.1284055911886526e-09	-1.2739667654138032e-10
hram	3.4340470467242312e-09	6.327670332151314e-11
kyu	-2.302000545739702e-08	-1.071012789566339e-07
hu	3.499684542163095e-09	1.0038604669748707e-10
gayi	-4.1055716337723425e-07	-2.8170301447971724e-05
notebandi	7.550675491074799e-06	-1.7152101960959953e-08
hua	-1.5186291420832276e-05	-2.2851015728519997e-06
hai..	1.1605606232478749e-05	-9.47190414990473e-09
nasbandi	-9.291567039326765e-06	-1.1993257942322089e-07
nahi..	-0.1500273495912552	-9.446132764878712e-08
kahe	1.0422873856441583e-05	-4.198415481937445e-08
bawal	6.400982783816289e-06	-1.2931865285281674e-06
macha	-0.3535042703151703	-0.0021600285544991493
ke	-0.0006577029707841575	-1.2542383132085888e-08
rakha	-2.2455616999650374e-05	3.3108129571246536e-09
hai	1.1486004041216802e-05	-3.98144139879264e-09
re	-0.0016294674715027213	-3.8905403698663577e-07
!!!!	-0.0024719953071326017	-6.50492779641354e-08
bharstachar	1.0594849300105125e-06	-0.7880759835243225
ke	3.863796791847562e-06	0.0002811076701618731
khilaaf	-5.010953373130178e-06	0.0002734489389695227
bol	-4.9301874241791666e-05	-0.004831080790609121
pagale	-3.817341621470405e-06	9.879590652417392e-05
notebandi	-2.3823218725738116e-05	-0.14601746201515198
nhi..	-1.537955722596962e-05	-0.0004984771367162466
govt	-2.1421234123408794e-05	-1.5941596132051927e-07
k	-1.6111894041159758e-08	-4.1688201690703863e-07
notebandi	1.2830005502451058e-08	1.1340461014697212e-07
k	1.2320006348431889e-08	1.1693273194168796e-07
aaadesh	1.2931111292857622e-08	1.1125239751663685e-07
ka	7.662627865556715e-09	6.812908281972341e-08
palan	-8.63776605797284e-09	-3.3091689601860708e-06
karta	1.278613481758839e-08	1.4557343774868059e-08
hua	-5.166954863966566e-09	-1.0429245378418273e-07
varansi	-2.3885806399448484e-07	9.049053062426538e-08
me	-1.0480717094196734e-07	-6.541756647493457e-07
medical	1.0297519281721179e-08	1.1688781853536057e-07
store	-5.7969746336539174e-08	-3.4994495763385203e-06
.	1.0720120791063437e-08	7.035966120838566e-08
ya	1.2947640293248242e-08	1.082119638340373e-07
hai	-6.110742845066852e-08	-1.1863705822179327e-06
toh	5.462892360696969e-10	-3.1883068913884927e-06
med	-4.469326242428906e-08	-3.4552772376628127e-07
nahi.milegi	-3.192192821188655e-07	-4.474512934393715e-06
pic.twitter.com/xfhmvkudld	-1.200565657200059e-05	-5.689434146916028e-06
notebandi	5.9959433251766114e-12	-1.571825135326943e-11
pe	-6.2772471665084595e-09	-2.9943771906459915e-09
kuch	5.4721505104993184e-12	-1.703286123255765e-10
bolne	-2.630594764241323e-08	-8.502147319511266e-10
se	-2.4382088015251213e-10	4.0000208006985005e-12
pahle	-2.320401506494818e-07	-2.3379099003961734e-11
kejriwal	-1.5509174500216716e-10	-3.399864834108257e-10
sarkar	-1.998303211792063e-08	-1.9180726451573094e-11
ko	-2.950745481289374e-10	-8.924707500801432e-11
tarik	-2.00581837361824e-07	-7.668927159976135e-10
fatah	7.436787297088188e-12	-1.5653051771424842e-11
se	-7.3541364109530605e-09	-1.9936950701460177e-10
sikh	-1.0179461440440463e-10	-1.5564259214784215e-08
leni	-1.0562103275324475e-11	-4.337591483910552e-12
chahiye	-1.165738172659303e-08	-4.03930968673194e-08
sansad	-1.5675080931032426e-06	-0.0004200537223368883
me	-3.932362960767932e-05	-0.10886445641517639
notebandi	-1.938577952387277e-05	-0.010112332180142403
ko	-5.858252052348689e-07	-4.8433823394589126e-05
lekar	-1.0286923497915268e-05	-0.012305059470236301
ghamasan	3.521406313211628e-07	0.0001364152558380738
durbhagyapurn.	-7.354238277912373e-06	-0.0002661469334270805
media	-7.978158009791514e-07	1.1178302727898881e-10
ki	-1.1322156296955654e-06	3.2657911930300543e-09
napunsakta	2.182470780098811e-06	-4.740757564292153e-09
ya	9.85132714959036e-07	3.968207540339108e-09
purusharth-vihinata	-4.118402102903929e-06	-1.0727800869858584e-08
ki	-1.0728606866905466e-05	1.988738729252759e-09
khuli	1.6220106999753625e-06	-1.4717178942191822e-07
numaish	-6.308060619630851e-06	-4.7524874702276065e-08
chal	-0.00022101741342339665	-0.0002387972635915503
rhi	1.2043432207065052e-06	-3.274411142228928e-08
h	5.230461965766153e-07	2.3458510689522427e-09
notebandi	-8.420390258834232e-06	-2.1255058157976237e-08
ke	7.716914751654258e-07	1.7629628867865677e-09
karan	-5.684945062967017e-05	-6.868532409498584e-08
desh	-0.00020135733939241618	-1.466276671635569e-06
bhar	2.037164449575357e-06	2.6747959402939614e-09
me	-1.6450137536594411e-06	-2.433270310575608e-06
ho	2.0394168132042978e-07	2.5281354787409782e-09
rhi	-1.6350793430319754e-06	-1.2669357829508954e-07
mauto	2.1834380277141463e-06	-2.1926349802470213e-07
pr	7.101497203620966e-07	-7.78292097436406e-09
kya	0.0	1.9623118234501913e-12
sir	0.0	-1.3565806811222103e-10
ji	0.0	-3.5395891773148946e-10
mai	0.0	-7.656271172606921e-10
notebandi	0.0	-1.8852058802920624e-11
se	0.0	-2.170724103939259e-12
bhot	2.384185791015625e-07	2.336970460897758e-12
khush	0.0001685619354248047	-3.6935711023033946e-07
hu	1.7881393432617188e-05	-1.0538803607573755e-08
aapki	0.0	2.260839952750171e-12
bachi	5.960464477539062e-07	-6.392968376900399e-09
kuchi	5.8531761169433594e-05	-7.94691857208818e-07
izzat	0.0	-2.1556710583237049e-10
bhi	0.0	1.5346328808424348e-12
gyee	1.1920928955078125e-07	-2.256319089899428e-11
hum	0.0	-4.049383983510679e-14
k	0.0	-1.42635035726979e-13
sat	0.0	4.397117435786524e-15
the	0.0	-8.52522913374898e-12
hai	0.0	2.877288251407206e-14
&	0.0	-3.795624838737188e-12
rehenge..notebandi	0.0	4.884376865639528e-14
se	0.0	6.274538180695011e-14
tuj	0.0	5.169901507763586e-14
jese	0.0	-1.6468701402594377e-11
logo	0.0	-1.0069024607151089e-11
ka	0.0	7.524485049793805e-14
sukh-chen	0.01784437894821167	-8.1964924447675e-07
ud	2.7418136596679688e-06	-1.8216159691775147e-09
sakta	0.0	-1.566910212691397e-10
hai	0.0	-9.819429340821029e-14
humara	0.0	-9.128456454274292e-13
nahi.harami	0.0	-4.403171230404901e-11
kejru	0.0	-8.928044935296864e-13
notebandi	-0.0001718621060717851	-0.00937336590141058
ke	-0.0003490324888844043	-0.00014208412903826684
khilaf	-0.0002761025680229068	-0.0003746493312064558
nautanki	-0.0002461867989040911	-0.00017892585310619324
jab	0.00033348798751831055	-0.00033353030448779464
bharat	0.00032806396484375	-0.0003272484173066914
ki	-0.0002455711364746094	0.000246019393671304
janta	-0.00013524293899536133	0.00013572198804467916
modiji	0.025977373123168945	-0.019862346351146698
ke	0.0013696551322937012	-0.0013690475607290864
sath	0.5228352546691895	-0.5228168964385986
h	-0.000370025634765625	0.0003713049809448421
to	-0.0003389120101928711	0.0003416989929974079
ye	0.0017247200012207031	-0.0017250028904527426
neta	-0.0003660917282104492	0.0003659474605228752
log	-0.0003606081008911133	0.0003603351069614291
faltu	-0.0003254413604736328	0.0003260058583691716
me	0.2174108624458313	-0.21741095185279846
kyu	0.11859357357025146	-0.11837438493967056
pareshan	0.7340792417526245	0.00013977527851238847
ho	-0.0003464221954345703	0.0003496970748528838
rahe	-0.0002887248992919922	0.000288489944068715
h	-0.00020706653594970703	0.000206955402973108
notebandi	-1.0251998901367188e-05	1.1375261237844825e-05
rokne	-0.00022876262664794922	0.00022858889133203775
ke	-0.00022029876708984375	0.0002210179518442601
liye..inke	0.0006840825080871582	-0.0006841804133728147
pas	-8.26716423034668e-05	8.23164009489119e-05
hi	0.0025367140769958496	-0.002536737360060215
sab	0.02504640817642212	-0.025046125054359436
kaladhan	0.22105449438095093	-0.22104325890541077
nikalo	0.18974542617797852	-0.18974533677101135
jis	-5.0238750659570286e-11	-8.024854392107983e-11
tareh	-1.9735596490377816e-10	-1.233670943179277e-10
se	-9.706687675858916e-10	-1.4225501887565883e-09
notebandi	6.28955290626898e-11	-5.486597287607253e-12
ka	6.234048000042236e-11	3.286361113796765e-11
kuch	-1.213918121578672e-08	-9.378955390104693e-10
andh-virodhi	3.78491196717512e-11	2.598946058363083e-11
virodh	6.323887247194904e-11	3.293077269206357e-11
kr	-1.1648143560805124e-10	2.5833307715217302e-11
rhe	-4.49717402206673e-10	3.253600514008248e-11
hai	2.5419093913070512e-11	-6.551623688011432e-10
itna	-3.204620924179835e-08	-8.353395308802192e-09
dil	5.928162821744465e-11	1.8036828974832275e-11
laga	1.8393214035183902e-11	-6.202337532457136e-10
ke	5.552735354852345e-12	-4.531713893030087e-11
pichle	2.9074631591186062e-11	3.3438671970253964e-11
saal	4.58560932281582e-11	2.813554597635992e-11
me	3.778062585002573e-11	2.6633483612981124e-11
govt	-6.256852674857427e-11	3.364881290268684e-11
ka	-1.5281376164466565e-09	-5.765223853870793e-09
virodh...	4.007501969160998e-11	3.316593527591394e-11
http://fb.me/jzvwayoy	-8.996816625028714e-10	2.5581203821900544e-12
dosto	7.082975628236454e-08	5.96499785388005e-06
ab	6.83402419099366e-08	-1.7448777725803666e-05
time	9.643979836937433e-08	5.246277851256309e-06
aa	4.322614444163264e-08	-1.6314193089783657e-06
gya	-4.468434326554416e-06	-2.436407612549374e-06
h	4.420968480189913e-09	-0.00013731700892094523
ki	3.7195455604432937e-08	5.54151438336703e-06
ko	-5.150280912857852e-07	-2.316340760444291e-05
national	-5.991199145682913e-07	-9.525745554128662e-05
bewafa	-1.3812697261528228e-06	-1.4498302334686741e-05
goshit	-8.44589919779537e-07	-0.03702613711357117
kr	-4.941970814797969e-07	-1.8228192857350223e-05
dena	-5.826301503475406e-07	-8.230302046285942e-05
chahiye.	4.392942543063327e-08	-0.0017842840170487761
aj	0.0004538893699645996	1.8398736756353173e-08
jarurat	0.0009022355079650879	-8.063899258559104e-06
ek	0.4927855134010315	-1.0838948583113961e-05
hone	-7.271766662597656e-05	6.34496473139734e-08
ki	-4.458427429199219e-05	-3.069359877372335e-09
hai.	0.0007013678550720215	-3.889576873916667e-06
sabhi	0.004905998706817627	-4.493070809985511e-05
bhrasht	0.5196902751922607	-0.0909840390086174
party	-9.071826934814453e-05	-1.2397960347243497e-07
notebandi	0.004924654960632324	-1.4242332326830365e-06
k	0.0002573728561401367	4.1151047014409414e-08
khilaf	0.04216432571411133	-0.00010765110346255824
ek	0.0012422800064086914	-1.0170165296585765e-06
ho	0.0002592802047729492	-1.9243549331804388e-07
gayi	0.00029987096786499023	-0.00031241122633218765
hai.	0.0011543035507202148	-2.705219685594784e-06
pleas	0.001017153263092041	-2.202510813731351e-07
aj	0.253349244594574	-5.630423856928246e-06
india	-2.6226043701171875e-05	7.700657533860067e-08
first.	0.03175771236419678	7.789654432599491e-08
notebandi	9.639849167797365e-07	0.00026023387908935547
ka	-1.7930130979948444e-07	0.000497281551361084
faisla	-1.4757239114260301e-05	0.00020253658294677734
bina	-3.469939656497445e-06	-0.0001614689826965332
tayari	5.436170908978966e-07	0.00014525651931762695
ke	-2.60719275502197e-07	0.0004131197929382324
liya	-1.8997570805368014e-07	-3.2961368560791016e-05
gaya	7.675029678466672e-07	0.9998024106025696
jo	1.0339448408558383e-06	-8.922815322875977e-05
ki	3.503059815557208e-07	-4.309415817260742e-05
sarkar	-1.626718358238577e-06	0.00012105703353881836
ke	-6.5632725636533e-06	0.004587352275848389
liye	4.1839183495540055e-07	-3.272294998168945e-05
nuksan	-2.2208946575119626e-06	0.001034855842590332
dayak	-3.559882770787226e-06	0.20681089162826538
sabit	3.867848477057123e-07	-0.00015467405319213867
hoga	4.3417605866125086e-07	-0.0001698136329650879
aap	2.4033937506828806e-07	-1.0286229553457815e-05
halla	-4.869767167292594e-07	-3.8081419916125014e-05
bol	4.192090727883624e-07	9.13032181415474e-06
me	1.6026078242248332e-07	-0.0004306205955799669
hamesha	4.2460095528440434e-07	-0.0003986139199696481
sab	-3.401062826924317e-07	1.3236078302725218e-05
party	4.4071020965930074e-07	-0.002842365298420191
ke	-7.027454671515443e-07	-6.745369319105521e-05
log	-3.012906972799101e-07	-3.945688149542548e-05
ko	-1.990200644286233e-07	-3.949949132220354e-06
le	-8.192517952920753e-08	1.1623229511315003e-05
aate	-1.0736732747318456e-06	-0.00024290250439662486
ho..kabhi	3.506604571157368e-07	-5.834758667333517e-06
aam	-4.916245188724133e-08	5.548448825720698e-06
admi	3.7624050719387014e-07	1.2082129615009762e-05
ko	-8.875690582499374e-08	1.394775063090492e-05
bhi	-1.8977834770339541e-06	-0.000380203448003158
lao	-1.6560782114538597e-06	1.031322062772233e-05
bahas	3.288092784714536e-07	1.051723120326642e-05
me.	4.724203108708025e-07	-0.0004304894828237593
hume	3.982751479725266e-07	-0.001038416987285018
notebandi	-4.713565999736602e-07	1.3591610695584677e-05
pr	2.258995266402053e-07	1.3655439943249803e-05
prob	4.0126485600922024e-07	-2.3888795112725347e-05
nhi	1.8491539321985329e-07	2.8527465474326164e-06
to	-2.648354666234809e-06	1.3253342331154272e-05
inko	-1.2880866506748134e-07	-7.542838284280151e-05
kyu	-2.6931220418191515e-06	1.458869519410655e-06
fir	-0.9887635111808777	0.9928247928619385
sawal	-0.034570831805467606	0.0357016921043396
kabhi	0.004454742185771465	-0.0055577754974365234
jawab	0.004469874314963818	-0.005332767963409424
bhi	0.003934700507670641	-9.775161743164062e-06
diya	-0.03789472579956055	0.04363030195236206
karo	-0.0028405054472386837	0.009878754615783691
q	0.0013182973489165306	0.002388894557952881
shi	0.0037426624912768602	-0.0016864538192749023
nhi	-0.015302406623959541	0.019838392734527588
h?	-0.014815252274274826	0.016483008861541748
kshmir	0.0009262519888579845	0.015520334243774414
me	-0.05306336283683777	0.07771492004394531
pathar	0.004848215728998184	0.08039367198944092
baji	-0.3854678273200989	0.3847883343696594
q	0.005123449955135584	-0.004328668117523193
nhi	0.005185594782233238	-0.0023567676544189453
ho	0.004318391438573599	-0.0055130720138549805
rhi	-0.002966891508549452	0.0022488832473754883
sbse	0.0033788231667131186	-0.00117415189743042
jyada	0.004301672335714102	-0.005536496639251709
neta	0.004130274057388306	-0.001381516456604004
hi	0.005005182698369026	-0.006255507469177246
q	0.0008227922953665257	-0.002017974853515625
prsan	-0.004708653781563044	0.0719977617263794
h	0.0011468208394944668	0.024166107177734375
notebandi	6.603297515539452e-05	4.2973869796014696e-08
pr	-0.00035328580997884274	-1.8764254718917073e-06
janta	-2.1271524019539356e-05	-1.3554634961110423e-06
kuch	-0.004366014618426561	-7.601044490002096e-05
nhi	5.344867531675845e-06	6.366307303551366e-08
kah	-0.00025048613315448165	7.582947603168577e-08
thi	-0.0021658851765096188	-8.144714911395567e-07
h	7.453602302120999e-05	8.397757511602322e-08
but	-0.002651557791978121	-6.138331082183868e-05
ap	-8.526117744622752e-05	8.030637133060736e-08
netao	7.213572098407894e-05	2.955448863417587e-08
ko	3.598761759349145e-05	-1.2343596722530492e-07
itni	-0.0004886065726168454	7.945792646069094e-08
takleef	6.82146055623889e-05	-1.427129291187157e-06
kyu	-8.80155130289495e-06	-2.7354894882591907e-07
sirjiii	7.870528497733176e-05	7.995494399892777e-08
mamla	-0.02431515045464039	-0.0008864706614986062
gadbad	-2.8858790756203234e-05	1.957020856480085e-08
hai	7.799140439601615e-05	4.861907854092351e-08
viroodh	5.02246223277325e-07	-1.4857570818094246e-07
hum	5.197869086259743e-07	-1.6329334329157064e-08
karege	-1.1900082427018788e-05	-7.44021022569541e-08
par	2.3791324110788992e-07	-3.010956106663798e-08
ka	-0.00013120041694492102	-6.746585131622851e-05
nai	-2.2815927877672948e-05	-1.2458336584586505e-07
tera..	-0.002068358240649104	-4.848294338444248e-06
shree	-2.384185791015625e-07	-4.798740479419403e-14
narendra	2.014636993408203e-05	-1.8417902619694004e-11
modi	3.9696693420410156e-05	-7.475624563824113e-10
ke	9.310245513916016e-05	-1.3551343158724194e-08
notebandi	2.384185791015625e-07	-8.446619272073352e-12
faisle	-1.1920928955078125e-07	7.269289608192314e-14
par	2.384185791015625e-07	6.223870025042974e-14
mai	0.001829385757446289	-3.8632964015350435e-13
unka	2.384185791015625e-07	-5.5310038504525344e-14
samarthan	4.184246063232422e-05	-1.7327790757803996e-08
karta	-2.384185791015625e-07	-3.864990467429552e-13
hoon.	1.811981201171875e-05	-1.0516720957629011e-12
.ek	-9.526725079922471e-07	0.0001287702762056142
saptah	-1.5118252122192644e-05	-0.0005474871140904725
nahi	-4.89846968321217e-07	-0.0025779632851481438
das	1.0021312846220098e-07	0.00028622784884646535
din	-1.6366866475436836e-06	-0.008151784539222717
isase	1.334187800239306e-07	-0.00014904167619533837
jyade	3.620901907197549e-07	0.0003284729609731585
tv	-1.3331173249753192e-05	0.0002467403537593782
channel	3.79739162781334e-07	0.00018386926967650652
wale	-2.838319801412581e-07	0.00028330908389762044
ki	2.2625181372859515e-07	0.000233686194405891
nahi	-5.742063535763009e-08	-0.0018561724573373795
khich	-3.3984829315159004e-06	-0.00017938687233254313
payege	3.7317013834581303e-07	4.345391062088311e-05
indra	-8.635531685285969e-07	1.7881393432617188e-06
gandhi	-4.416235242388211e-05	4.5180320739746094e-05
ko	-2.812622028613987e-07	5.960464477539062e-07
nasbandi	-7.293204475899984e-07	9.5367431640625e-07
ne	-8.937932989283581e-07	1.1920928955078125e-06
haraya	-3.2896685297600925e-05	3.504753112792969e-05
tha...	1.4209361154371436e-07	0.00226438045501709
modi	-5.731724286306417e-06	5.7220458984375e-06
